frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
21,full_frame_reference,full,7,0.2896,1232.93,1149.57,1560.89,1290.66
21,spatial_dsl,r1c0,2,0.8344,801.70,1183.65,1148.35,1336.65
21,spatial_dsl,r1c0,2,0.6418,29.98,1176.46,155.16,1267.08
21,spatial_dsl,r1c0,2,0.5925,398.26,1172.51,667.88,1273.78
21,spatial_dsl,r1c0,2,0.4253,1232.46,1191.92,1279.12,1273.83
21,spatial_dsl,r1c1,2,0.8111,1280.00,1149.92,1543.72,1286.12
21,spatial_dsl,r1c1,0,0.4620,1680.71,1156.42,1725.37,1281.03
21,spatial_dsl,r1c2,7,0.6647,2799.63,1074.56,3491.13,1360.08
22,full_frame_reference,full,2,0.5102,772.39,1188.07,1121.23,1334.22
22,full_frame_reference,full,7,0.4479,2743.82,1077.77,3431.22,1362.57
22,full_frame_reference,full,2,0.3974,2744.98,1073.50,3432.79,1363.91
22,full_frame_reference,full,2,0.3438,444.99,1171.33,661.96,1278.88
22,full_frame_reference,full,2,0.3250,1237.38,1146.28,1573.16,1286.14
22,full_frame_reference,full,7,0.3202,1236.56,1145.88,1573.66,1291.64
22,full_frame_reference,full,2,0.2797,33.13,1176.34,161.29,1260.11
22,spatial_dsl,r1c0,2,0.8101,773.07,1184.93,1121.89,1336.98
22,spatial_dsl,r1c0,2,0.5254,33.80,1176.91,161.52,1266.49
22,spatial_dsl,r1c0,2,0.5075,410.61,1174.59,671.08,1271.84
22,spatial_dsl,r1c0,2,0.3918,1241.84,1196.58,1279.12,1274.45
22,spatial_dsl,r1c1,2,0.7579,1280.29,1148.50,1556.86,1288.02
22,spatial_dsl,r1c1,0,0.5790,1681.62,1154.59,1728.54,1280.66
22,spatial_dsl,r1c1,7,0.3124,1436.02,1036.81,2558.22,1288.09
22,spatial_dsl,r1c2,7,0.5311,2746.28,1075.45,3433.36,1360.87
23,full_frame_reference,full,2,0.6080,742.24,1188.16,1098.81,1336.32
23,full_frame_reference,full,7,0.5077,2700.59,1084.44,3374.64,1361.07
23,full_frame_reference,full,2,0.3982,431.69,1166.40,657.61,1284.12
23,full_frame_reference,full,2,0.3837,1240.65,1152.17,1562.69,1283.52
23,full_frame_reference,full,2,0.3768,49.74,1172.92,165.87,1259.71
23,full_frame_reference,full,7,0.3215,1239.53,1150.85,1563.84,1288.27
23,spatial_dsl,r1c0,2,0.8038,752.29,1186.35,1093.23,1336.92
23,spatial_dsl,r1c0,2,0.6110,413.86,1174.02,673.26,1272.89
23,spatial_dsl,r1c0,2,0.5940,37.31,1178.59,165.70,1269.40
23,spatial_dsl,r1c0,2,0.5396,406.44,1171.57,602.56,1274.65
