frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
1,spatial_dsl_selected_blocks,r1c1,2,0.4082,1939.42,720.00,2060.82,774.60
1,spatial_dsl_selected_blocks,r1c1,2,0.3300,1913.53,800.31,2005.86,868.23
1,spatial_dsl_selected_blocks,r1c1,2,0.3127,2041.47,720.00,2153.36,767.47
1,spatial_dsl_selected_blocks,r1c1,2,0.2902,1567.24,808.02,1663.87,892.89
1,spatial_dsl_selected_blocks,r1c2,2,0.9253,3207.26,952.62,3490.50,1064.39
1,spatial_dsl_selected_blocks,r1c2,2,0.9215,3184.62,1146.76,3632.29,1351.82
1,spatial_dsl_selected_blocks,r1c2,2,0.8956,2560.90,1194.90,2833.93,1368.37
1,spatial_dsl_selected_blocks,r1c2,2,0.8624,3547.78,720.00,3676.15,789.16
1,spatial_dsl_selected_blocks,r1c2,2,0.8470,3620.67,784.25,3769.72,875.27
1,spatial_dsl_selected_blocks,r1c2,2,0.7465,3724.24,1062.03,3839.46,1243.36
1,spatial_dsl_selected_blocks,r1c2,2,0.7212,3684.63,950.54,3825.25,1065.63
1,spatial_dsl_selected_blocks,r1c2,2,0.7004,2918.17,885.46,3102.36,981.57
1,spatial_dsl_selected_blocks,r1c2,2,0.6151,3775.69,721.19,3839.64,800.40
1,spatial_dsl_selected_blocks,r1c2,2,0.6075,2560.27,818.99,2620.34,920.36
1,spatial_dsl_selected_blocks,r1c2,2,0.5570,3268.48,765.85,3350.04,839.83
1,spatial_dsl_selected_blocks,r1c2,2,0.5288,3765.34,793.60,3839.46,878.74
1,spatial_dsl_selected_blocks,r1c2,2,0.5064,3377.43,733.68,3536.81,849.38
1,spatial_dsl_selected_blocks,r1c2,2,0.4436,2562.15,720.62,2674.33,805.61
2,full_frame_reference,full,2,0.8338,3171.59,1153.79,3634.57,1355.43
2,full_frame_reference,full,2,0.7654,2454.96,1457.48,3045.67,1807.83
2,full_frame_reference,full,2,0.7629,1427.85,1539.41,1929.42,1886.23
2,full_frame_reference,full,2,0.6666,3562.40,1414.46,3838.50,1741.98
2,full_frame_reference,full,2,0.6584,2478.58,1197.63,2830.99,1376.55
2,full_frame_reference,full,2,0.6314,792.92,1103.23,1034.79,1255.17
2,full_frame_reference,full,7,0.6181,405.27,1793.89,1099.66,2154.58
2,full_frame_reference,full,2,0.5409,1265.61,1189.26,1567.38,1351.10
2,full_frame_reference,full,2,0.4740,3202.51,954.37,3483.89,1069.36
2,full_frame_reference,full,2,0.4724,1610.25,1099.78,1839.87,1253.55
2,full_frame_reference,full,2,0.4656,1143.05,1042.27,1361.31,1173.74
2,full_frame_reference,full,2,0.4207,349.08,1328.33,702.10,1572.99
2,full_frame_reference,full,0,0.4156,722.66,1292.81,792.92,1452.06
2,full_frame_reference,full,7,0.4123,347.23,1330.06,706.44,1574.66
2,full_frame_reference,full,2,0.3733,1444.38,974.75,1686.73,1102.98
2,full_frame_reference,full,2,0.3727,0.63,1518.55,73.05,1706.45
2,full_frame_reference,full,2,0.3492,469.55,889.05,656.88,1018.91
2,full_frame_reference,full,2,0.3342,1255.19,856.36,1449.11,969.84
2,full_frame_reference,full,2,0.3304,737.71,868.55,910.99,982.68
2,full_frame_reference,full,2,0.3063,3672.97,952.80,3824.46,1069.10
2,full_frame_reference,full,2,0.3013,871.66,914.93,1045.39,1032.16
2,full_frame_reference,full,2,0.2827,0.00,989.67,223.93,1153.94
2,full_frame_reference,full,2,0.2699,2282.51,955.98,2498.88,1060.24
2,full_frame_reference,full,2,0.2692,1735.21,865.12,1838.12,945.49
2,uniform_tiled_all_blocks,r0c1,2,0.7421,1799.83,667.77,1920.41,719.45
2,uniform_tiled_all_blocks,r0c1,2,0.5216,1873.40,666.44,1973.99,715.00
2,uniform_tiled_all_blocks,r0c1,2,0.4745,1936.74,655.14,2034.54,708.05
2,uniform_tiled_all_blocks,r0c1,2,0.4739,1995.24,643.76,2083.07,700.93
2,uniform_tiled_all_blocks,r0c1,2,0.4663,2213.83,683.44,2346.86,720.00
