frame_id,block_id,row,col,importance,motion,edge,selected_mode,rule_applied,x1,y1,x2,y2,feedback_score
30,r2c2,2,2,0.1746,0.5294,0.0226,skip,default_skip,2560,1440,3840,2160,0.0
31,r0c0,0,0,0.009,0.0,0.0128,skip,default_skip,0,0,1280,720,0.0
31,r0c1,0,1,0.4462,0.3828,0.4733,detect,recent_detection_keep_alive,1280,0,2560,720,0.7
31,r0c2,0,2,0.5561,0.8414,0.4338,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
31,r1c0,1,0,0.8928,1.0,0.8469,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
31,r1c1,1,1,0.9425,0.8082,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
31,r1c2,1,2,0.8663,0.9852,0.8154,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
31,r2c0,2,0,0.0436,0.1453,0.0,skip,default_skip,0,1440,1280,2160,0.0
31,r2c1,2,1,0.2522,0.3065,0.2289,skip,default_skip,1280,1440,2560,2160,0.0
31,r2c2,2,2,0.1749,0.536,0.0202,skip,default_skip,2560,1440,3840,2160,0.0
32,r0c0,0,0,0.0129,0.0,0.0184,skip,default_skip,0,0,1280,720,0.0
32,r0c1,0,1,0.4516,0.3814,0.4818,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
32,r0c2,0,2,0.5692,0.8669,0.4416,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
32,r1c0,1,0,0.8981,1.0,0.8544,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
32,r1c1,1,1,0.9409,0.8028,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
32,r1c2,1,2,0.867,0.9757,0.8204,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
32,r2c0,2,0,0.0446,0.1487,0.0,skip,default_skip,0,1440,1280,2160,0.0
32,r2c1,2,1,0.2496,0.3009,0.2277,skip,default_skip,1280,1440,2560,2160,0.0
32,r2c2,2,2,0.1712,0.5336,0.0159,skip,default_skip,2560,1440,3840,2160,0.0
33,r0c0,0,0,0.0122,0.0,0.0175,skip,default_skip,0,0,1280,720,0.0
33,r0c1,0,1,0.4486,0.3834,0.4766,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
33,r0c2,0,2,0.567,0.8589,0.4418,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
33,r1c0,1,0,0.8945,1.0,0.8493,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
33,r1c1,1,1,0.9407,0.8022,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
33,r1c2,1,2,0.8706,0.9802,0.8236,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
33,r2c0,2,0,0.0402,0.1339,0.0,skip,default_skip,0,1440,1280,2160,0.0
33,r2c1,2,1,0.2531,0.2978,0.234,skip,default_skip,1280,1440,2560,2160,0.0
33,r2c2,2,2,0.1744,0.5362,0.0193,skip,default_skip,2560,1440,3840,2160,0.0
34,r0c0,0,0,0.0113,0.0,0.0161,skip,default_skip,0,0,1280,720,0.0
34,r0c1,0,1,0.4474,0.3794,0.4765,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
34,r0c2,0,2,0.5632,0.8396,0.4447,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
34,r1c0,1,0,0.8981,1.0,0.8544,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
34,r1c1,1,1,0.9414,0.8046,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
34,r1c2,1,2,0.871,0.9704,0.8284,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
34,r2c0,2,0,0.0424,0.1414,0.0,skip,default_skip,0,1440,1280,2160,0.0
34,r2c1,2,1,0.2577,0.3049,0.2375,skip,default_skip,1280,1440,2560,2160,0.0
34,r2c2,2,2,0.1797,0.5454,0.0231,skip,default_skip,2560,1440,3840,2160,0.0
35,r0c0,0,0,0.0056,0.0,0.0079,skip,default_skip,0,0,1280,720,0.0
35,r0c1,0,1,0.4436,0.3813,0.4703,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
35,r0c2,0,2,0.5594,0.8304,0.4432,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
35,r1c0,1,0,0.894,1.0,0.8485,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
35,r1c1,1,1,0.9393,0.7977,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
35,r1c2,1,2,0.8716,0.9859,0.8227,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
35,r2c0,2,0,0.0446,0.1486,0.0,skip,default_skip,0,1440,1280,2160,0.0
35,r2c1,2,1,0.2559,0.3012,0.2365,skip,default_skip,1280,1440,2560,2160,0.0
35,r2c2,2,2,0.1785,0.5584,0.0157,skip,default_skip,2560,1440,3840,2160,0.0
36,r0c0,0,0,0.0006,0.0,0.0008,skip,default_skip,0,0,1280,720,0.0
36,r0c1,0,1,0.4515,0.3855,0.4798,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
36,r0c2,0,2,0.572,0.8525,0.4518,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
36,r1c0,1,0,0.8957,1.0,0.8511,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
36,r1c1,1,1,0.9379,0.7931,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
36,r1c2,1,2,0.8792,0.9895,0.8319,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
36,r2c0,2,0,0.045,0.1501,0.0,skip,default_skip,0,1440,1280,2160,0.0
36,r2c1,2,1,0.258,0.3105,0.2354,skip,default_skip,1280,1440,2560,2160,0.0
36,r2c2,2,2,0.1664,0.542,0.0055,skip,default_skip,2560,1440,3840,2160,0.0
37,r0c0,0,0,0.0038,0.0,0.0054,skip,default_skip,0,0,1280,720,0.0
37,r0c1,0,1,0.4718,0.3984,0.5033,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
37,r0c2,0,2,0.5943,0.887,0.4689,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
37,r1c0,1,0,0.8875,0.9841,0.846,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
37,r1c1,1,1,0.935,0.7834,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
37,r1c2,1,2,0.9146,1.0,0.878,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
37,r2c0,2,0,0.0458,0.1525,0.0,skip,default_skip,0,1440,1280,2160,0.0
37,r2c1,2,1,0.2605,0.3142,0.2375,skip,default_skip,1280,1440,2560,2160,0.0
37,r2c2,2,2,0.1767,0.5593,0.0127,skip,default_skip,2560,1440,3840,2160,0.0
38,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
38,r0c1,0,1,0.4617,0.3861,0.4942,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
38,r0c2,0,2,0.5855,0.8754,0.4613,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
38,r1c0,1,0,0.8922,1.0,0.846,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
38,r1c1,1,1,0.9384,0.7947,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
38,r1c2,1,2,0.8992,0.993,0.8591,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
38,r2c0,2,0,0.0474,0.1576,0.0001,skip,default_skip,0,1440,1280,2160,0.0
38,r2c1,2,1,0.2593,0.3107,0.2373,skip,default_skip,1280,1440,2560,2160,0.0
38,r2c2,2,2,0.1726,0.5606,0.0063,skip,default_skip,2560,1440,3840,2160,0.0
39,r0c0,0,0,0.0032,0.0,0.0046,skip,default_skip,0,0,1280,720,0.0
39,r0c1,0,1,0.4591,0.3956,0.4863,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
39,r0c2,0,2,0.5938,0.888,0.4678,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
39,r1c0,1,0,0.883,0.9795,0.8416,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
39,r1c1,1,1,0.9345,0.7818,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
39,r1c2,1,2,0.9065,1.0,0.8665,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
39,r2c0,2,0,0.0477,0.1591,0.0,skip,default_skip,0,1440,1280,2160,0.0
39,r2c1,2,1,0.2629,0.3204,0.2383,skip,default_skip,1280,1440,2560,2160,0.0
39,r2c2,2,2,0.1798,0.5818,0.0075,skip,default_skip,2560,1440,3840,2160,0.0
40,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
40,r0c1,0,1,0.464,0.3953,0.4934,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
40,r0c2,0,2,0.5947,0.9017,0.4631,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
40,r1c0,1,0,0.8925,1.0,0.8464,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
40,r1c1,1,1,0.9342,0.7808,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
40,r1c2,1,2,0.9074,0.9977,0.8687,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
40,r2c0,2,0,0.0454,0.1482,0.0014,skip,default_skip,0,1440,1280,2160,0.0
40,r2c1,2,1,0.2577,0.3046,0.2376,skip,default_skip,1280,1440,2560,2160,0.0
40,r2c2,2,2,0.1801,0.5729,0.0118,skip,default_skip,2560,1440,3840,2160,0.0
41,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
41,r0c1,0,1,0.4604,0.3836,0.4934,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
41,r0c2,0,2,0.5901,0.8536,0.4771,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
41,r1c0,1,0,0.8863,1.0,0.8376,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
41,r1c1,1,1,0.9378,0.7928,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
41,r1c2,1,2,0.9037,0.9924,0.8657,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
41,r2c0,2,0,0.0479,0.149,0.0046,skip,default_skip,0,1440,1280,2160,0.0
41,r2c1,2,1,0.2543,0.3019,0.2338,skip,default_skip,1280,1440,2560,2160,0.0
41,r2c2,2,2,0.1839,0.5811,0.0137,skip,default_skip,2560,1440,3840,2160,0.0
42,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
42,r0c1,0,1,0.4586,0.3899,0.488,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
42,r0c2,0,2,0.5903,0.8694,0.4706,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
42,r1c0,1,0,0.888,0.9986,0.8406,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
42,r1c1,1,1,0.9373,0.7911,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
42,r1c2,1,2,0.9055,1.0,0.865,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
42,r2c0,2,0,0.0502,0.1623,0.0021,skip,default_skip,0,1440,1280,2160,0.0
42,r2c1,2,1,0.2596,0.3166,0.2351,skip,default_skip,1280,1440,2560,2160,0.0
42,r2c2,2,2,0.1803,0.5831,0.0076,skip,default_skip,2560,1440,3840,2160,0.0
43,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
43,r0c1,0,1,0.4589,0.4004,0.484,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
43,r0c2,0,2,0.6044,0.8921,0.4812,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
43,r1c0,1,0,0.8932,0.9967,0.8489,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
43,r1c1,1,1,0.9356,0.7852,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
43,r1c2,1,2,0.907,1.0,0.8671,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
43,r2c0,2,0,0.0543,0.1645,0.0071,skip,default_skip,0,1440,1280,2160,0.0
43,r2c1,2,1,0.2577,0.3086,0.2358,skip,default_skip,1280,1440,2560,2160,0.0
43,r2c2,2,2,0.1862,0.588,0.014,skip,default_skip,2560,1440,3840,2160,0.0
44,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
44,r0c1,0,1,0.4682,0.4019,0.4965,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
44,r0c2,0,2,0.6065,0.8937,0.4835,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
44,r1c0,1,0,0.8909,0.9851,0.8505,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
44,r1c1,1,1,0.9325,0.7749,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
44,r1c2,1,2,0.9004,1.0,0.8577,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
44,r2c0,2,0,0.0575,0.1798,0.0051,skip,default_skip,0,1440,1280,2160,0.0
44,r2c1,2,1,0.2641,0.3202,0.24,skip,default_skip,1280,1440,2560,2160,0.0
44,r2c2,2,2,0.1957,0.6094,0.0184,skip,default_skip,2560,1440,3840,2160,0.0
45,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
45,r0c1,0,1,0.467,0.4037,0.4942,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
45,r0c2,0,2,0.6144,0.9162,0.4851,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
45,r1c0,1,0,0.8969,1.0,0.8527,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
45,r1c1,1,1,0.9353,0.7844,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
45,r1c2,1,2,0.9057,0.994,0.8679,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
45,r2c0,2,0,0.0561,0.1581,0.0124,skip,default_skip,0,1440,1280,2160,0.0
45,r2c1,2,1,0.2557,0.2863,0.2427,skip,default_skip,1280,1440,2560,2160,0.0
45,r2c2,2,2,0.1919,0.5965,0.0185,skip,default_skip,2560,1440,3840,2160,0.0
46,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
46,r0c1,0,1,0.4668,0.4117,0.4904,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
46,r0c2,0,2,0.6135,0.9247,0.4801,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
46,r1c0,1,0,0.8969,1.0,0.8527,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
46,r1c1,1,1,0.9348,0.7826,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
46,r1c2,1,2,0.9007,0.9829,0.8654,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
46,r2c0,2,0,0.0655,0.1778,0.0174,skip,default_skip,0,1440,1280,2160,0.0
46,r2c1,2,1,0.2616,0.3063,0.2424,skip,default_skip,1280,1440,2560,2160,0.0
46,r2c2,2,2,0.2049,0.6241,0.0252,skip,default_skip,2560,1440,3840,2160,0.0
47,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
47,r0c1,0,1,0.4662,0.4132,0.4889,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
47,r0c2,0,2,0.6129,0.9271,0.4782,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
47,r1c0,1,0,0.894,1.0,0.8485,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
47,r1c1,1,1,0.9341,0.7802,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
47,r1c2,1,2,0.9009,0.9859,0.8645,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
47,r2c0,2,0,0.0623,0.1647,0.0184,skip,default_skip,0,1440,1280,2160,0.0
47,r2c1,2,1,0.2564,0.2899,0.2421,skip,default_skip,1280,1440,2560,2160,0.0
47,r2c2,2,2,0.2048,0.6284,0.0233,skip,default_skip,2560,1440,3840,2160,0.0
48,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
48,r0c1,0,1,0.4578,0.393,0.4855,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
48,r0c2,0,2,0.6005,0.8718,0.4842,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
48,r1c0,1,0,0.8927,1.0,0.8466,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
48,r1c1,1,1,0.9327,0.7755,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
48,r1c2,1,2,0.8961,0.9675,0.8655,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
48,r2c0,2,0,0.068,0.1826,0.0189,skip,default_skip,0,1440,1280,2160,0.0
48,r2c1,2,1,0.2597,0.3005,0.2423,skip,default_skip,1280,1440,2560,2160,0.0
48,r2c2,2,2,0.2029,0.6148,0.0263,skip,default_skip,2560,1440,3840,2160,0.0
49,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
49,r0c1,0,1,0.4828,0.4166,0.5112,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
49,r0c2,0,2,0.6234,0.9192,0.4967,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
49,r1c0,1,0,0.8981,1.0,0.8544,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
49,r1c1,1,1,0.9326,0.7753,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
49,r1c2,1,2,0.9194,0.9914,0.8886,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
49,r2c0,2,0,0.072,0.1873,0.0226,skip,default_skip,0,1440,1280,2160,0.0
49,r2c1,2,1,0.2594,0.3153,0.2354,skip,default_skip,1280,1440,2560,2160,0.0
49,r2c2,2,2,0.2176,0.6521,0.0314,skip,default_skip,2560,1440,3840,2160,0.0
50,r0c0,0,0,0.0,0.0,0.0,skip,default_skip,0,0,1280,720,0.0
50,r0c1,0,1,0.478,0.4002,0.5113,detect,recent_detection_keep_alive,1280,0,2560,720,1.0
50,r0c2,0,2,0.6101,0.8678,0.4997,detect,recent_detection_keep_alive,2560,0,3840,720,1.0
50,r1c0,1,0,0.9059,1.0,0.8655,detect,recent_detection_keep_alive,0,720,1280,1440,1.0
50,r1c1,1,1,0.931,0.7699,1.0,detect,recent_detection_keep_alive,1280,720,2560,1440,1.0
50,r1c2,1,2,0.9093,0.9738,0.8817,detect,recent_detection_keep_alive,2560,720,3840,1440,1.0
50,r2c0,2,0,0.0744,0.1834,0.0276,skip,default_skip,0,1440,1280,2160,0.0
50,r2c1,2,1,0.249,0.2831,0.2344,skip,default_skip,1280,1440,2560,2160,0.0
50,r2c2,2,2,0.2066,0.6157,0.0312,skip,default_skip,2560,1440,3840,2160,0.0
